"date","_NDXD-open","_NDXD-high","_NDXD-low","_NDXD-close","_NDXD-vol"
"8/25/1993","371","372.205","366.405","367.955","0"
"8/26/1993","367.95","367.95","360.705","364.67","0"
"8/27/1993","364.67","367.035","363.48","366.5","0"
"8/30/1993","366.5","370.89","366.5","369.305","0"
"8/31/1993","369.305","372.88","369.305","372.65","0"
"9/1/1993","372.65","375.3","371.495","374.16","0"
"9/2/1993","374.16","376.975","373.375","374.565","0"
"9/3/1993","374.565","374.625","371.9","373.705","0"
"9/7/1993","373.705","373.8","365.45","366.68","0"
"9/8/1993","366.68","366.68","358.025","364.845","0"
"9/9/1993","364.845","369.83","364.845","368.3","0"
"9/10/1993","368.3","371.895","368.125","370.635","0"
"9/13/1993","370.635","371.755","367.38","367.59","0"
"9/14/1993","367.59","367.59","360.135","364.195","0"
"9/15/1993","364.195","367.42","362.4","367.32","0"
"9/16/1993","367.32","367.32","364.91","365.74","0"
"9/17/1993","365.74","368.065","362.415","366.185","0"
"9/20/1993","366.185","371.075","366.185","367.455","0"
"9/21/1993","367.455","369.75","362.31","365.645","0"
"9/22/1993","365.645","374.78","365.645","374","0"
"9/23/1993","374","378.14","373.855","377.065","0"
"9/24/1993","377.065","378.465","374.92","378.04","0"
"9/27/1993","378.04","382.59","378.04","382.505","0"
"9/28/1993","382.505","386.09","380.83","386.02","0"
"9/29/1993","386.02","388.33","382.695","386.89","0"
"9/30/1993","386.89","386.89","382.145","382.715","0"
"10/1/1993","382.715","384.585","381.23","382.81","0"
"10/4/1993","382.725","384.825","381.345","384.295","0"
"10/5/1993","384.295","386.525","378.435","381.275","0"
"10/6/1993","381.275","384.835","380.095","380.42","0"
"10/7/1993","380.42","380.955","376.625","377.995","0"
"10/8/1993","377.995","381.355","375.635","381.315","0"
"10/11/1993","381.315","383.825","379.115","380.655","0"
"10/12/1993","380.655","385.205","380.655","382.565","0"
"10/13/1993","382.565","386.605","382.065","386.3","0"
"10/14/1993","386.29","392.965","386.29","391.985","0"
"10/15/1993","391.985","396.205","390.905","392.45","0"
"10/18/1993","392.45","394.22","389.11","389.85","0"
"10/19/1993","389.85","390.355","380.765","382.73","0"
"10/20/1993","382.73","385.87","382.03","383.93","0"
"10/21/1993","383.93","387.505","381.32","387.355","0"
"10/22/1993","387.355","392.675","386.515","388.19","0"
"10/25/1993","388.19","390.18","383.96","387.405","0"
"10/26/1993","387.405","388.085","382.345","384.6","0"
"10/27/1993","384.6","390.82","384.4","390.25","0"
"10/28/1993","390.25","392.705","388.045","389.245","0"
"10/29/1993","389.245","392.08","388.805","390.985","0"
"11/1/1993","390.985","395.43","390.935","395.03","0"
"11/2/1993","395.03","396.095","391.095","395.32","0"
"11/3/1993","395.32","396.02","386.24","387.93","0"
"11/4/1993","387.93","387.93","376.5","377.465","0"
"11/5/1993","377.465","383.985","371.825","383.635","0"
"11/8/1993","383.635","387.82","380.535","384.85","0"
"11/9/1993","384.85","391.475","384.85","385.915","0"
"11/10/1993","385.915","393.195","385.915","392.985","0"
"11/11/1993","392.985","396.875","392.985","394.66","0"
"11/12/1993","394.66","396.525","393.705","395.175","0"
"11/15/1993","395.175","395.935","390.785","391.12","0"
"11/16/1993","391.12","393.875","388.265","393.375","0"
"11/17/1993","393.375","394.78","385","385.795","0"
"11/18/1993","385.795","386.575","380.47","381.74","0"
"11/19/1993","381.39","383.275","378","380.565","0"
"11/22/1993","380.565","380.565","372.325","373.37","0"
"11/23/1993","373.37","381.43","373.37","381.22","0"
"11/24/1993","381.22","386.375","381.22","385.035","0"
"11/26/1993","385.035","386.795","385.035","386.315","0"
"11/29/1993","386.315","388.485","383.055","383.185","0"
"11/30/1993","383.185","387.9","380.87","386.76","0"
"12/1/1993","386.76","394.84","386.76","392.945","0"
"12/2/1993","392.945","396.165","391.395","396.165","0"
"12/3/1993","396.165","401.81","396.165","401.775","0"
"12/6/1993","401.775","401.775","392.845","399.005","0"
"12/7/1993","399.005","399.79","395.12","396.985","0"
"12/8/1993","396.985","396.985","392.885","394.81","0"
"12/9/1993","394.81","394.81","386.08","387.25","0"
"12/10/1993","387.25","387.47","385.15","386.96","0"
"12/13/1993","386.96","388.175","385.105","387.78","0"
"12/14/1993","387.78","388.36","381.84","382.83","0"
"12/15/1993","382.83","385.19","381.965","384.945","0"
"12/16/1993","384.945","387.64","384.945","386.18","0"
"12/17/1993","386.18","389.895","386.18","389.035","0"
"12/20/1993","389.035","391.045","388.485","389.72","0"
"12/21/1993","389.72","389.72","386.63","388.51","0"
"12/22/1993","388.51","389.26","384.825","388.405","0"
"12/23/1993","388.405","392.1","388.405","390.32","0"
"12/27/1993","390.32","392.045","389.74","391.84","0"
"12/28/1993","391.84","395.025","391.455","394.74","0"
"12/29/1993","394.74","396.635","393.58","395.38","0"
"12/30/1993","395.38","398.25","395.11","397.725","0"
"12/31/1993","397.725","400.55","397.24","398.28","0"
"1/3/1994","395.67","398.26","392.05","395.53","0"
"1/4/1994","395.53","399.02","394.26","398.19","0"
"1/5/1994","398.19","401.7","396.7","401.07","0"
"1/6/1994","401.07","404.56","401.07","404.21","0"
"1/7/1994","404.21","405.42","399.98","404.78","0"
"1/10/1994","404.78","409.93","404.55","408.91","0"
"1/11/1994","408.91","409.24","405.59","407.85","0"
"1/12/1994","407.85","410.58","404.7","408.47","0"
"1/13/1994","408.47","408.47","404.44","408","0"
"1/14/1994","408","412.36","408","411.75","0"
"1/17/1994","411.75","411.81","409.36","410.79","0"
"1/18/1994","410.79","411.99","409.53","410.95","0"
"1/19/1994","410.95","410.95","403.67","406.38","0"
"1/20/1994","406.38","411.6","406.38","411.53","0"
"1/21/1994","411.53","413.29","409.95","411.59","0"
"1/24/1994","411.59","411.97","407.78","409.23","0"
"1/25/1994","409.23","409.23","403.44","406.48","0"
"1/26/1994","406.48","408.17","404.65","407.19","0"
"1/27/1994","407.19","410.11","406.59","409.93","0"
"1/28/1994","409.93","412.65","409.73","412.52","0"
"1/31/1994","412.52","415.42","412.26","413.99","0"
"2/1/1994","413.99","413.99","408.96","410.22","0"
"2/2/1994","410.22","412.44","408.68","411.78","0"
"2/3/1994","411.78","411.78","407.19","410.05","0"
"2/4/1994","410.05","410.08","397.11","397.48","0"
"2/7/1994","397.48","400.19","392.33","399.62","0"
"2/8/1994","399.62","402.24","396.91","401.46","0"
"2/9/1994","401.46","404.61","401.19","403.91","0"
"2/10/1994","403.91","405.95","400.73","401.31","0"
"2/11/1994","401.31","402.77","398.01","401.83","0"
"2/14/1994","401.83","405.56","401.83","405.11","0"
"2/15/1994","405.11","409.17","404.91","408.28","0"
"2/16/1994","408.28","411.29","407.33","408.74","0"
"2/17/1994","408.74","412.43","405.35","407.39","0"
"2/18/1994","407.39","408.23","403.03","407.94","0"
"2/22/1994","407.94","410.81","405.03","410.48","0"
"2/23/1994","410.48","412.37","408.21","408.91","0"
"2/24/1994","408.91","408.91","400.41","402.79","0"
"2/25/1994","402.79","406.63","402.06","406.45","0"
"2/28/1994","406.45","413.22","406.45","412.17","0"
"3/1/1994","412.17","414.03","406.36","409.69","0"
"3/2/1994","409.69","409.69","398.3","408.18","0"
"3/3/1994","408.18","411.19","407.39","408.17","0"
"3/4/1994","408.17","412.97","408.17","411.99","0"
"3/7/1994","411.99","416.29","411.99","415.3","0"
"3/8/1994","415.3","415.3","410.01","411.97","0"
"3/9/1994","411.97","414.33","409.24","413.08","0"
"3/10/1994","413.08","414.73","407.32","409.77","0"
"3/11/1994","409.77","410.59","406.95","409.43","0"
"3/14/1994","409.43","413.6","409.43","412.93","0"
"3/15/1994","412.93","415.07","412.31","412.83","0"
"3/16/1994","412.83","415.68","412.36","415.31","0"
"3/17/1994","415.31","418.99","415.31","418.45","0"
"3/18/1994","418.45","418.89","415.32","417.52","0"
"3/21/1994","417.52","417.61","412.76","412.99","0"
"3/22/1994","412.99","413.01","409.49","410.67","0"
"3/23/1994","410.67","413.66","410.49","410.5","0"
"3/24/1994","410.5","410.5","399.83","403.92","0"
"3/25/1994","403.92","405.26","399.63","399.86","0"
"3/28/1994","399.86","401.45","388.45","393.92","0"
"3/29/1994","393.94","395.41","382.81","383","0"
"3/30/1994","383","386.08","375.74","380.25","0"
"3/31/1994","380.25","383.77","372.32","382.96","0"
"4/4/1994","382.96","382.96","368.71","375.42","0"
"4/5/1994","375.42","389.68","375.42","389.31","0"
"4/6/1994","389.31","390.47","384.54","388.76","0"
"4/7/1994","388.76","391.94","387.34","390.97","0"
"4/8/1994","390.97","391.32","382.64","384.9","0"
"4/11/1994","384.9","385.01","381.75","383.85","0"
"4/12/1994","383.85","383.85","373.62","375.46","0"
"4/13/1994","375.46","377.46","363.7","367.25","0"
"4/14/1994","367.25","370.26","361.85","365.65","0"
"4/15/1994","365.65","368.29","364.4","366.29","0"
"4/18/1994","366.29","368.44","359.06","360.46","0"
"4/19/1994","360.46","364.51","352.87","357.36","0"
"4/20/1994","357.36","362.03","352.12","355.38","0"
"4/21/1994","355.38","367.46","355.38","367.02","0"
"4/22/1994","367.02","371.89","367.02","369.08","0"
"4/25/1994","369.08","375.53","368.67","374.79","0"
"4/26/1994","374.79","377.37","373.99","375.46","0"
"4/28/1994","375.46","376.43","372.16","372.45","0"
"4/29/1994","372.45","374.2","369.35","373.25","0"
"5/2/1994","373.25","380.62","371.88","379.82","0"
"5/3/1994","379.82","381.31","373.92","377.07","0"
"5/4/1994","377.07","378.84","375.12","377.53","0"
"5/5/1994","377.53","380.17","377.24","378.23","0"
"5/6/1994","378.23","378.23","371","374.57","0"
"5/9/1994","374.57","374.57","367.03","368","0"
"5/10/1994","368","372.67","368","370.02","0"
"5/11/1994","370.02","370.31","364.19","365.18","0"
"5/12/1994","365.18","369.27","365.18","366.64","0"
"5/13/1994","366.64","366.64","359.29","364.82","0"
"5/16/1994","364.82","365.08","359.53","360.49","0"
"5/17/1994","360.49","360.96","353.43","360.5","0"
"5/18/1994","360.49","370.11","360.49","368.59","0"
"5/19/1994","368.59","374.91","368.5","371.71","0"
"5/20/1994","371.71","371.71","369.17","370.37","0"
"5/23/1994","370.37","372.14","367.94","369.89","0"
"5/24/1994","369.89","377.64","369.89","377","0"
"5/25/1994","377","379.47","372.96","378.24","0"
"5/26/1994","378.24","381.25","374.31","375.8","0"
"5/27/1994","375.8","377.71","373.18","376.81","0"
"5/31/1994","376.81","379.48","374.49","378.85","0"
"6/1/1994","378.85","380.1","374.08","379.23","0"
"6/2/1994","379.23","381.6","378.54","380.66","0"
"6/3/1994","380.66","385.16","378.88","382.78","0"
"6/6/1994","382.78","384.74","381.15","382.8","0"
"6/7/1994","382.8","382.8","378.65","379.99","0"
"6/8/1994","379.99","381.23","369.06","371","0"
"6/9/1994","371","372.04","368.37","370.3","0"
"6/10/1994","370.3","375.78","370.3","374.64","0"
"6/13/1994","374.64","375.04","371.61","371.88","0"
"6/14/1994","371.88","377.9","371.88","377.38","0"
"6/15/1994","377.38","379.8","376.72","377.78","0"
"6/16/1994","377.78","378.1","375.63","377.8","0"
"6/17/1994","377.8","377.8","371.51","371.94","0"
"6/20/1994","371.94","371.94","366.61","367.83","0"
"6/21/1994","367.83","367.83","358.07","360.98","0"
"6/22/1994","360.98","366.68","360.98","363.23","0"
"6/23/1994","363.23","364.57","352.89","353.49","0"
"6/24/1994","353.49","356.59","350.03","351.76","0"
"6/27/1994","351.76","361.56","350.24","361.16","0"
"6/28/1994","361.16","365.94","358.16","362.05","0"
"6/29/1994","362.05","367.23","361.43","362.73","0"
"6/30/1994","362.73","365.51","359.19","360.3","0"
"7/1/1994","360.3","361.73","357.65","360.03","0"
"7/5/1994","360.03","361.02","356.46","356.91","0"
"7/6/1994","356.91","356.91","352.74","353.62","0"
"7/7/1994","353.62","359.34","352.98","359.23","0"
"7/8/1994","359.23","362.73","356.55","359.31","0"
"7/11/1994","359.31","361.14","355.21","358.79","0"
"7/12/1994","358.79","361.67","354.91","361.31","0"
"7/13/1994","361.31","369.62","361.31","369.14","0"
"7/14/1994","369.14","373.43","366.71","367.52","0"
"7/15/1994","367.65","367.84","366.05","367.24","0"
"7/18/1994","368.35","368.73","365.78","368.18","0"
"7/19/1994","368.18","368.36","364.48","364.72","0"
"7/20/1994","364.72","364.72","358.16","359.53","0"
"7/21/1994","359.53","362.32","357.93","362.21","0"
"7/22/1994","362.85","365.34","361.19","365.06","0"
"7/25/1994","365.06","366.11","363.61","366.11","0"
"7/26/1994","366.11","366.19","363.01","364.01","0"
"7/27/1994","364.01","364.95","361.59","361.81","0"
"7/28/1994","361.81","364.18","361.34","362.14","0"
"7/29/1994","362.14","370.65","362.14","370.16","0"
"8/1/1994","370.16","373.87","369.9","373.58","0"
"8/2/1994","373.57","376.64","371.76","372.78","0"
"8/3/1994","372.78","373.56","370.48","370.48","0"
"8/4/1994","370.48","372.62","367.17","367.55","0"
"8/5/1994","367.55","367.71","363.81","367.15","0"
"8/8/1994","367.14","369.23","365.52","368.89","0"
"8/9/1994","368.87","370.95","367.78","370.66","0"
"8/10/1994","370.66","374.99","370.45","373.93","0"
"8/11/1994","373.93","378.54","371.13","374.49","0"
"8/12/1994","374.49","377.52","374.31","376.96","0"
"8/15/1994","376.96","379.13","375.38","377.08","0"
"8/16/1994","377.08","381.14","375.43","380.53","0"
"8/17/1994","380.53","387.19","380.53","386.9","0"
"8/18/1994","386.9","388.49","383.59","385.63","0"
"8/19/1994","385.63","387.75","382.1","384.12","0"
"8/22/1994","384.12","384.12","381.6","382.81","0"
"8/23/1994","382.81","389.23","382.81","386.74","0"
"8/24/1994","386.74","388.76","386.02","388.44","0"
"8/25/1994","388.44","393.47","387.74","391.49","0"
"8/26/1994","391.49","401.3","391.49","399.26","0"
"8/29/1994","399.26","402.03","398.21","398.44","0"
"8/30/1994","398.44","402.29","396.21","401.74","0"
"8/31/1994","401.74","402.87","397.34","397.9","0"
"9/1/1994","397.9","397.9","390.67","391.61","0"
"9/2/1994","391.61","394.19","390.38","391.41","0"
"9/6/1994","391.41","393.8","390.8","393.69","0"
"9/7/1994","393.69","398.71","393.41","397.05","0"
"9/8/1994","397.05","401.43","397.05","400.75","0"
"9/9/1994","400.75","400.75","393.53","394.84","0"
"9/12/1994","394.84","395.36","390.5","391.67","0"
"9/13/1994","391.67","397.53","391.67","396.69","0"
"9/14/1994","396.69","398.22","394.5","397.79","0"
"9/15/1994","397.79","407.1","397.43","407.1","0"
"9/16/1994","407.1","407.1","401.79","404.47","0"
"9/19/1994","404.47","406.79","403.88","403.88","0"
"9/20/1994","403.96","403.96","396.84","396.85","0"
"9/21/1994","396.85","397.64","388.95","393.71","0"
"9/22/1994","393.71","396.26","391.53","393.55","0"
"9/23/1994","393.55","395.22","389.67","390.2","0"
"9/26/1994","390.18","390.27","386.11","388.9","0"
"9/27/1994","388.9","389.92","387.12","389.33","0"
"9/28/1994","389.33","393.83","389.33","391.97","0"
"9/29/1994","391.97","392.22","388.43","391.22","0"
"9/30/1994","391.22","396.48","391.22","393.85","0"
"10/3/1994","393.85","394.94","391.12","392.72","0"
"10/4/1994","392.72","393.45","382.53","382.71","0"
"10/5/1994","382.71","387.38","376.8","386.99","0"
"10/6/1994","386.99","389.37","382.17","382.85","0"
"10/7/1994","382.85","387.75","382.85","387.36","0"
"10/10/1994","387.36","393.52","387.36","392.85","0"
"10/11/1994","392.85","401.83","392.85","400.29","0"
"10/12/1994","400.29","401.57","398.72","399.85","0"
"10/13/1994","399.85","406.85","399.34","399.86","0"
"10/14/1994","399.86","400.18","396.13","398.8","0"
"10/17/1994","398.8","400.09","396.27","396.85","0"
"10/18/1994","396.85","399.27","396.58","398","0"
"10/19/1994","398","404.34","397.16","403.73","0"
"10/20/1994","403.73","405.6","399.98","402.99","0"
"10/21/1994","402.99","402.99","398.49","400.52","0"
"10/24/1994","400.52","402.34","397.67","398.79","0"
"10/25/1994","398.79","398.79","394.06","398.48","0"
"10/26/1994","398.48","403.92","398.48","403.83","0"
"10/27/1994","403.83","405.81","403.79","405.62","0"
"10/28/1994","405.62","411.84","404.43","411.84","0"
"10/31/1994","411.84","416.09","410.53","413.05","0"
"11/1/1994","413.05","413.05","408.2","410.06","0"
"11/2/1994","410.06","415.23","408.54","408.91","0"
"11/3/1994","408.91","410.54","407.2","408.17","0"
"11/4/1994","408.17","409.77","401.38","401.46","0"
"11/7/1994","401.46","401.68","398.75","400.19","0"
"11/8/1994","400.19","407.59","400.19","407.44","0"
"11/9/1994","407.44","413.4","404.9","408.32","0"
"11/10/1994","408.32","410.15","405.2","406.12","0"
"11/11/1994","406.12","407.74","403.58","404.78","0"
"11/14/1994","404.78","412.32","404.78","412.17","0"
"11/15/1994","412.17","415.75","410.12","411.78","0"
"11/16/1994","411.83","413.74","411.13","412.72","0"
"11/17/1994","412.72","414.56","409.1","410.98","0"
"11/18/1994","410.98","414.51","410.76","412.43","0"
"11/21/1994","412.43","417.55","409.02","409.28","0"
"11/22/1994","409.28","409.28","397.92","397.93","0"
"11/23/1994","397.93","397.93","390.89","397.17","0"
"11/25/1994","397.17","401.34","397.13","401.17","0"
"11/28/1994","401.17","404.92","400.73","403.82","0"
"11/29/1994","403.82","409.45","403.82","409.1","0"
"11/30/1994","409.1","412","404.04","404.82","0"
"12/1/1994","404.82","404.88","397.44","398.58","0"
"12/2/1994","399.06","402.18","395.7","402.04","0"
"12/5/1994","402.04","404.84","401.11","402.71","0"
"12/6/1994","402.71","405.14","399.88","399.98","0"
"12/7/1994","399.98","400.82","395.49","395.75","0"
"12/8/1994","395.75","398.25","385.57","386.3","0"
"12/9/1994","386.3","389.24","379.96","388.63","0"
"12/12/1994","388.63","391","381.47","388.88","0"
"12/13/1994","388.88","390.31","387.24","387.53","0"
"12/14/1994","387.53","393.22","386.51","391.65","0"
